;43201565000654;COMIND SA PLANEJAMENTO E ASSISTENCIA TECNICA;8;210101;RUA;CONS CRISPINIANO;79;9 ANDAR;CENTRO;1037001;SP;SAO PAULO;;;;;5
;43201565000735;COMIND SA PLANEJAMENTO E ASSISTENCIA TECNICA;8;210101;RUA;CONS CRISPINIANO;79;9 ANDAR;CENTRO;1037001;SP;SAO PAULO;;;;;5
;43201565000816;COMIND SA PLANEJAMENTO E ASSISTENCIA TECNICA;8;210101;RUA;CONS CRISPINIANO;79;9 ANDAR;CENTRO;1037001;SP;SAO PAULO;;;;;5
;43202456000147;AGRO PECUARIA MOMBUCA LTDA;2;161099;AVENIDA;BRIG.F.LIMA;1811;2 ANDAR CJ 227;JD PAULISTANO;1451001;SP;SAO PAULO;;;;;1
;43208958000185;ZWIGAL S A COMERCIO AGRICULTURA E PECUARIA;4;162899;AVENIDA;PAULISTA;1009;15 AND CONJ 1502;CERQUEIRA CESAR;8210040;SP;SAO PAULO;;;;;5
;43210202000170;AGROMEL AGROPECUARIA E MERCANTIL LTDA;8;151201;AVENIDA;BRIGADEIRO FARIA LIMA;1383;15 ANDAR CJ 2;JD PAULISTANO;1451001;SP;SAO PAULO;;;;;5
;43247626001181;COMERCIAL RAUFONSO S/A;8;162899;AVENIDA;SENADOR QUEIROZ;279;;;8210040;SP;SAO PAULO;;;;;5
;43267418000172;AGRO PECUARIA BARREIRO GRANDE LTDA;2;151201;RUA;PADRE JOAO MANUEL;222;9 ANDAR CJ.94 S/5;CERQUEIRA CESAR;1411000;SP;SAO PAULO;11 30829011;;;;5
;43274968000119;ITA AGROPECUARIA LTDA;8;162899;AVENIDA;SAO GUALTER;1903;SALA 06;PINHEIROS;5455002;SP;SAO PAULO;11 30269900;;11 30269905;;5
;43284827002716;EUCATEX FLORESTAL LTDA;8;210101;AVENIDA;FRANCISCO MATARAZZO;584;1 ANDAR;PERDIZES;5001300;SP;SAO PAULO;;;;;5
;43288117000125;TEREZINHA DE JESUS ROSADO DOS SANTOS;4;322101;RUA;IVO GUIDA;170;;VILA BRASILANDIA;2844080;SP;SAO PAULO;;;;;1
;43290980000206;CAMPAL FRUTAS E LEGUMES LTDA;2;133499;AVENIDA;DOUTOR GASTAO VIDIGAL 1946;1946;PAVLH MFE/B MODULOS 49 E 50;VILA LEOPOLDINA;5316900;SP;SAO PAULO;11 36439367;;;CAMPALFRUTAS@TERRA.COM.BR;3
;43291889000116;RAIMUNDO MELQUIADES DA SILVA;8;322101;RUA;ANTONIO SEBAST SOBRINHO;144;;JARAGUA;2992110;SP;SAO PAULO;;;;;1
;43312289000197;PECUARIA E AGRICULTURA AGROESTE LTDA;2;151201;AVENIDA;ENGENHEIRO EUSEBIO STEVAUX;1444;;JURUBATUBA;4696000;SP;SAO PAULO;11 50940420;;;CON.LE@UOL.COM.BR;1
;43327287000171;ERBO S/A EMPRESA REFLORESTADORA DE BOTUCATU;2;220999;RUA;CESARIO ALVIM;410;3 ANDAR SALA 3;BELENZINHO;3054000;SP;SAO PAULO;;;;;5
;43345321000130;FAMA FLORA S C LTDA;8;210101;RUA;VITORIA;28;;SANTA IFIGENIA;1210010;SP;SAO PAULO;;;;;5
;43360296000245;AGROESTE LTDA;2;210101;RUA;MARIA ANTONIA;176;S LOJA;VL BUARQUE;1222010;SP;SAO PAULO;;;;;5
;43360296000326;AGROESTE LTDA;8;210101;RUA;MARIA ANTONIA;119;S LOJA;VILA BUARQUE;1222010;SP;SAO PAULO;;;;;5
;43368687000125;BAR E LANCHES SHOW XOA LTDA;8;322101;RUA;ARTUR DE AZEVEDO;1967;;PINHEIROS;5404015;SP;SAO PAULO;;;;;5
;43371012000135;BAR E MERCEARIA NOTHMANN LTDA;8;322101;ALAMEDA;NOTHMANN;349;;CAMPOS ELISEOS;1216000;SP;SAO PAULO;;;;;5
;43375195000167;BAR E LANCHES MINHOTO LTDA;4;322101;RUA;DOZE DE SETEMBRO;383;A;VILA GUILHERME;2052000;SP;SAO PAULO;;;;;1
;43392752000158;ADELINO DA SILVA SANTOS;8;322101;RUA;AZEVEDO SOARES;959;;TATUAPE;3322001;SP;SAO PAULO;;;;;5
;43394998000240;ETT ELETROMECANICA TRES TORRES LTDA;8;122900;RUA;MIRANDINHA;3;B;PENHA;3641000;SP;SAO PAULO;;;;;3
;43403674000140;TRIUNFO FLORESTAL LTDA;2;210101;RUA;HENRIQUE SCHAUMANN;270;278 MZNINO SALA TRIUNFO;PINHEIROS;5413010;SP;SAO PAULO;11 21872100;;;;5
;43441591000226;MISURA INDUSTRIA METALURGICA LTDA;8;153902;RUA;MARTINS TEOTONIO;136;138;PIRITUBA;5126030;SP;SAO PAULO;;;;;5
;43443217000189;FUJIMINAS SOCIEDADE ANONIMA AGRO PASTORIL;8;134200;RUA;ESTELA;515;BL F CJ 182 SL A;VILA MARIANA;4011002;SP;SAO PAULO;;;;;5
;43449172000150;CENTRAL PAULISTA AGROPECUARIA E COMERCIAL LTDA;2;151201;PRACA;DA REPUBLICA;386;9 AND CJ 91;CENTRO;1045000;SP;SAO PAULO;;;;;5
;43455039000106;FAZENDA MODELO LTDA;8;151201;ALAMEDA;GABRIEL M DA SILVA;1031;BLC E;JD AMERICA;1441000;SP;SAO PAULO;;;;;5
;43457530000176;BURITI RESA MADEIREIRA E REFLORESTADORA LTDA;4;230600;RUA;ENG FRANCISCO P BRITO;125;6 CONJ 02;SANTO AMARO;4753080;SP;SAO PAULO;;;;;5
;43462936000147;SAO PATRICIO EMPREENDIMENTOS LTDA;8;210101;RUA;QUINTINO BOCAIUVA;176;CJTO 211;SE;1004010;SP;SAO PAULO;;;;;5
;43469683000133;WAGNER FASTINO;8;322101;RUA;PE ALARICO ZACARIAS;31;;JARDIM MARIA LUIZA;5371020;SP;SAO PAULO;;;;;1
;43474683000121;HOTEL FANNY LTDA;8;311601;ALAMEDA;CLEVELAND;617;;CAMPOS ELISEOS;1218000;SP;SAO PAULO;;;;;5
;43488451000122;SU BIJOUTERIAS LTDA;8;114800;RUA;JACURICI;380;;CHACARA ITAIM;1453030;SP;SAO PAULO;;;;;5
;43501295000192;SANTO AMARO FRUTICULTURA E CAPRINOCULTURA LTDA;2;133409;RUA;JOAQUIM FLORIANO;466;CONJ 401 SALA 1 BLOCO C;ITAIM BIBI;4534002;SP;SAO PAULO;11 24049422;;11 24022119;marciacpd@santoamarosa.com.br;5
;43502368000160;LANCHES PATRIARCA LTDA;8;322101;RUA;DO ORATORIO;918;;MOOCA;3117000;SP;SAO PAULO;;;;;5
;43511906000183;BAR E LANCHES 3 PASTORES LTDA;8;322101;RUA;BOM PASTOR;2227;;IPIRANGA;4203052;SP;SAO PAULO;;;;;5
;43521152000142;JULIO DE ALBUQUERQUE FERREIRA;2;322101;AVENIDA;DO CURSINO;1059;;BOSQUE DA SAUDE;4133000;SP;SAO PAULO;;;;;1
;43524776000113;JOAO BORGHI;8;322101;RUA;A;9;;VL LIVREVO;8210040;SP;SAO PAULO;;;;;5
;43528496000183;JUVENAL SOUZA SANTOS;2;322101;RUA;DR JORGE RAMOS;58;A;TATUAPE;3068030;SP;SAO PAULO;;;;;1
;43533330000155;FAZENDAS REUNIDAS GUATAPARA LTDA;8;151201;RUA;PEREIRA LEITE;403;;SUMAREZINHO;5442000;SP;SAO PAULO;;;;;5
;43564558000102;AGROPECUARIA IPANEMA S/A;2;162899;PRACA;FRANKLIN ROOSEVELT;200;13 AND;CONSOLACAO;1303020;SP;SAO PAULO;;;;;5
;43564707000133;HORTIGRANJEIRA GUASSU LTDA;2;121101;RUA;TEREZINHA DO PRADO OLIVEIRA;200;;NOVO PARELHEIROS;4890110;SP;SAO PAULO;;;;;5
;43587898000159;BAR E LANCHES SILVACO LTDA;8;322101;RUA;CACHOEIRA;1346;;PARI;3024000;SP;SAO PAULO;;;;;5
;43587989000194;TEIJIN DESENVOLVIMENTO AGRO PECUARIO LTDA;2;151201;RUA;PORANGABA;227;CASA 2;BOSQUE DA SAUDE;4136020;SP;SAO PAULO;11 55818588;;;;5
;43588839000103;AGRO-PECUARIA LAGOA RICA LTDA.;4;151201;RUA;ARQUITETO JAIME FONSECA RODRIGUES;154;;ALTO DE PINHEIROS;5446000;SP;SAO PAULO;;;;;1
;43596824000189;MANOEL FERREIRA;8;322101;RUA;ITANHOMI;128;C;VILA FORMOSA;3365050;SP;SAO PAULO;;;;;5
;43634476000197;TECAD AGROPECUARIA LTDA;8;134200;RUA;DA CONSOLACAO;331;10 AND CJ 1014;CONSOLACAO;1301000;SP;SAO PAULO;;;;;5
;43636745000154;HERCULES EMPREENDIMENTOS AGRO INDUSTRIAIS LTDA;8;151201;RUA;LUIZ ANTONIO GONCALVES;273;;ITAQUERA;8220640;SP;SAO PAULO;;;;;5
;43640648000135;COMERCIAL FLORESTADORA E REFLORESTADORA ITAFLORA LTDA;8;210101;RUA;BAR DE ITAPETININGA;122;6 ANDAR CONJ. 61;CENTRO;1042000;SP;SAO PAULO;;;;;5
;43653286000117;BAR E LANCHES DO BIE LTDA;8;322101;AVENIDA;GARCIA DE AVILA;344;;CIDADE ADEMAR;4417000;SP;SAO PAULO;;;;;5
;43654623000190;BAR E LANCHES NOVA MORAIS LTDA;8;322101;RUA;VIEIRA DE MORAIS;1604;;CAMPO BELO;4617006;SP;SAO PAULO;11 50412707;;;MASCARENHAS804@HOTMAIL.COM;1
;43668896000194;MUNDIAL REFLORESTADORA LTDA;2;230600;RUA;ITUIUTABA;37;;IPIRANGA;4211010;SP;SAO PAULO;011 61635489;;;;1
;43678523000102;LEMANO COMERCIAL E PARTICIPACOES LTDA;2;111399;ESTRADA;DO ARACATI;810;;SOCORRO;4967000;SP;SAO PAULO;;;;;5
;43678523000285;LEMANO COMERCIAL E PARTICIPACOES LTDA;2;111301;ESTRADA;DO ARACATI;809;;SOCORRO;3630000;SP;SAO PAULO;;;;;5
;43681709000102;PAP S A FLORESTAMENTO E REFLORESTAMENTO;8;210101;AVENIDA;ADOLFO PINHEIRO;2056;;SANTO AMARO;4734010;SP;SAO PAULO;;;;;5
;43682897000193;MILTON BARRETO DOS SANTOS;8;322101;RUA;TANGARA;92;;VILA REMO;4019030;SP;SAO PAULO;;;;;1
;43686195000188;FAZENDA LAGEADINHO LTDA;8;162899;RUA;FREI CANECA;972;APTO 81;BELA VISTA;1307904;SP;SAO PAULO;;;;;5
;43690890000113;AGROPECUARIA IMBAU LTDA;8;230600;AVENIDA;BRIGADEIRO FARIA LIMA;1306;10 ANDAR SALA E;JARDIM PAULISTANO;1452000;SP;SAO PAULO;011 64221945;;011 64222675;claudino&silva@ig.com.br;5
;43694744000166;MERCADOR LTDA;2;151201;RUA;PADRE JOAO MANUEL;755;CJ 151 15AND SL 2;CERQUEIRA CESAR;1411001;SP;SAO PAULO;11 30858927;11 30858944;11 30640574;VICAR@VICAR.COM.BR;5
;43712637000113;LANCHONETE SHALAKO LTDA;8;322101;RUA;SANTA IFIGENIA;1;;SANTA EFIGENIA;1207001;SP;SAO PAULO;;;;;5
;43717537000180;BAR E LANCHES MERCADAO SAO PAULO LTDA;8;322101;AVENIDA;MERCURIO;572;;BRAS;1026010;SP;SAO PAULO;;;;;5
;43721828000141;BAR E LANCHES MANAUS LTDA;8;322101;RUA;LAGRANGE;295;;CAPELA DO SOCORRO;4761050;SP;SAO PAULO;;;;;5
;43732189000110;KIRI FLORESTAL E COM.DE PRODUTOS AGRICOLAS LTDA;8;210101;RUA;P.VICENTE HACKEL;111;;PQ.JABAQUARA;4357000;SP;SAO PAULO;;;;;5
;43765387000180;BAR E LANCHES CITY NEWS LTDA;8;322101;RUA;BAR DE MONTE SANTO;181;;MOOCA;3123020;SP;SAO PAULO;;;;;5
;43777515000105;AGRO PECUARIA PAULICEIA LTDA;4;134200;RUA;TUCAMBIRA;216;;PINHEIROS;5428020;SP;SAO PAULO;11 38124350;;;;1
;43790435000190;BAR E LANCHES SETE VOLTAS LTDA;8;322101;RUA;SALDANHA MARINHO;138;;BELEM;3055020;SP;SAO PAULO;;;;;5
;43790542000118;BAR E LANCHES BARILOCHE LTDA;4;322101;AVENIDA;CONSELHEIRO CARRAO;357;;VILA CARRAO;3403000;SP;SAO PAULO;;;;;1
;43793819000166;EMIKO ISHII;8;322101;AVENIDA;CANGAIBA;1407;;CANGAIBA;3711000;SP;SAO PAULO;;;;;5
;43807890000150;BAR E LANCHES 1898 LTDA;8;322101;AVENIDA;JABAQUARA;1898;TERREO;JABAQUARA;4046300;SP;SAO PAULO;;;;;1
;43812452000180;GERA DESENVOLVIMENTO AGRO PECUARIO LTDA;4;111301;RUA;MACEJANA;35;;PLANALTO PAULISTA;8210040;SP;SAO PAULO;;;;;1
;43825587000180;CENTRAL PAULISTA DE INSEMINACAO ARTIFICIAL LTDA;2;162801;PRACA;DA REPUBLICA;386;9 AND CJ 91;CENTRO;1045000;SP;SAO PAULO;;;;;1
;43833300000164;SANTA SARA AGROPECUARIA IMPORTADORA E EXPORTADORA S A;8;161099;AVENIDA;BRIG FARIA LIMA;1451;10 ANDAR CONJ 104;JARDIM PAULISTANO;8210040;SP;SAO PAULO;;;;;5
;43833706000147;O C OMETTO CIA LTDA;8;151201;RUA;JOAQUIM FLORIANO;72;19 ANDAR SALA 03;JD PAULISTA;4534000;SP;SAO PAULO;;;;;5
;43855899000137;BAR E MERCEARIA MANGUINHOS LTDA;8;322101;RUA;ITINGUCU;1906;TERREO;VILA RE;3658001;SP;SAO PAULO;;;;;1
;43866243000110;ZANZINE & ROSA DA SILVA LTDA;8;322101;RUA;MONTEIRO DE MELO;250;;LAPA;5050000;SP;SAO PAULO;;;;;5
;43872696000159;JOAO FARINHA;8;322101;AVENIDA;RICARDO MEDINA FILHO;4;A;VILA IPOJUCA;5057100;SP;SAO PAULO;;;;;5
;43883107000138;AGROPASTORIL PRATA LTDA;2;151201;AVENIDA;BRIG FARIA LIMA;1664;11 ANDAR CONJ 1110;JDIM PAULISTANO;1476900;SP;SAO PAULO;;;;;1
;43893593000175;GU E BRU BAR LTDA;8;322101;RUA;AMERICO SAMARONE;710;;MOINHO VELHO;4284000;SP;SAO PAULO;;;;;5
;43915578000180;ADELINO ANTONIO FERNANDES;4;322101;RUA;PE SABOIA DE MEDEIROS;1034;;VL MARIA;2134002;SP;SAO PAULO;;;;;1
;43963362000190;MARUPIARA AVICOLA E PECUARIA LTDA;8;151201;RUA;FLORENCIO DE ABREU;157;4 ANDAR CJ 403;CENTRO;1029000;SP;SAO PAULO;;;;;1
;43963362000271;MARUPIARA AVICOLA E PECUARIA LTDA;8;151201;RUA;FLORENCIO DE ABREU;157;4 ANDAR CONJ 403;CENTRO;1029901;SP;SAO PAULO;;;;;1
;43971662000111;SALIGNA COM REFLORESTAMENTO E SERVICOS TECNICOS LTDA;8;210101;;LG DE SAO BENTO;64;3 ANDAR CJ 33/34;CENTRO;8210040;SP;SAO PAULO;;;;;5
;43979962000147;BAR E LANCHES CATOLES LTDA;4;322101;AVENIDA;SANTA MARINA;367;;AGUA BRANCA;5036000;SP;SAO PAULO;;;;;5
;43982123000188;AMELIA MANUEL DE MIRANDA;8;322101;AVENIDA;JOAO VELHO DO REGO;897;B;JD COLONIAL;3967000;SP;SAO PAULO;;;;;5
;43984889000100;JOAO REMIGIO FILHO;8;322101;AVENIDA;MIGUEL ESTEFNO;2684;;AGUA FRIA;4301002;SP;SAO PAULO;;;;;1
;43989870000148;CASA DO NORTE SAO JOSE LTDA;4;322101;AVENIDA;SAO MIGUEL;6913;A;VL ROBERTINA;1308040;SP;SAO PAULO;;;;;1
;43996305000108;BAR E LANCHES PORTA NOVA LTDA;8;322101;RUA;BRIG TOBIAS;335;;CENTRO;1032000;SP;SAO PAULO;;;;;5
;44003077000190;MAHIL PARTICIPACOES E EMPREENDIMENTOS LTDA;2;151201;RUA;JERONIMO DA VEIGA;45;15 ANDAR CJS 151 E 152;CHACARA ITAIM;4536000;SP;SAO PAULO;11 31674719;11 31674556;11 31684809;mahilagropecuaria@terra.com.br;5
;44003374000136;DRINK S PARAIZO LTDA;4;322101;AVENIDA;IBIRAPUERA;2479;;INDIANOPOLIS;4029200;SP;SAO PAULO;;;;;1
;44017440000127;FAZENDA SANT'ANNA S.A.;2;151201;AVENIDA;PAULISTA 2064;2064;EDIF PAULISTA ANDAR 14;BELA VISTA;1310928;SP;SAO PAULO;11 30813005;;11 30813005;GERENCIA@FAZENDASANTANNA.COM.BR;5
;44017606000105;AGROPECUARIA MOGNO S.A.;8;162899;RUA;BOA VISTA;76;10 ANDAR;CENTRO;1014000;SP;SAO PAULO;11 38364199;;11 38364495;ACADEMICOS@UOL.COM.BR;5
;44017606000296;AGROPECUARIA MOGNO S.A.;8;162899;AVENIDA;PAULISTA;37;CJ 72;PARAISO;1311000;SP;SAO PAULO;;;;;5
;44020659000185;WILCO BRASILEIRA REPRESENTACOES E VENDAS LTDA;2;162899;RUA;JOSE GETULIO;540;;ACLIMACAO;1509000;SP;SAO PAULO;;;;;1
;44024602000154;BAR E LANCHES CANTO DO ORIENTE LTDA;4;322101;RUA;JOLI;553;;BRAS;3016020;SP;SAO PAULO;;;;;1
;44028124000150;BAR E LANCHES DEDA LTDA;8;322101;RUA;VICENTE FERNANDES PINTO;258;;VL AGUA FUNDA;4156000;SP;SAO PAULO;;;;;5
;44035640000102;JOSE SILVA FERREIRA;8;322101;RUA;TRINTA E CINCO;38;;GUAIANAZES;8472390;SP;SAO PAULO;;;;;5
;44074805000155;AGROPECUARIA ACACIAS LTDA;8;151201;AVENIDA;PAULISTA;2100;;CERQUEIRA CESAR;1310930;SP;SAO PAULO;;;;;5
;44080927000154;COMPANHIA CANAVIEIRA DE PRODUCAO E SERVICOS;8;113000;RUA;SAO BENTO;329;11 ANDAR;CENTRO;1011902;SP;SAO PAULO;011 31119500;;011 31071440;maringa@ibpinetsp.com.br;5
;44081255000100;MARJOANEL AGRO-PASTORIL LIMITADA;8;161099;RUA;COMENDADOR ELIAS ZARZUR;1461;;ALTO DA BOA VISTA;4736002;SP;SAO PAULO;;;;;1
;44104115000100;FAZENDAS IPORANGA LTDA;2;161099;RUA;ROMA;620;SALA 43, 45 E 47;LAPA;5050090;SP;SAO PAULO;11 66938515;;11 66927699;;5
;44105880000136;LANCHONETE CRISGIANE LTDA;8;322101;RUA;RIBEIRO DE LIMA;453;LOJA 37 CCBR;BOM RETIRO;1122000;SP;SAO PAULO;;;;;5
;44106292000117;ULTRA BOX INDUSTRIA E COMERCIO LTDA;4;119901;RUA;PEDRO VICENTE;171;;PONTE PEQUENA;1109010;SP;SAO PAULO;;;;;1
;44108033000125;BAR E MERCADINHO SANTA EUFEMIA LTDA;2;322101;RUA;QUARENTA E DOIS;97;;PRQ NOVO MUNDO;8210040;SP;SAO PAULO;;;;;1
;44123180000255;SGUARIO EMBALAGENS LTDA;8;210103;RUA;CARDOSO DE ALMEIDA;23;SOBRELOJA 4;PERDIZES;5013900;SP;SAO PAULO;;;;;5
;44127785000133;NEBLINA PECUARIA LTDA;2;151201;RUA;ADRIANO JOSE MARCHINI;153;;AGUA BRANCA;5036020;SP;SAO PAULO;;;;;5
;44154789000100;PRODESA AGRICULTURA LTDA;2;121101;AVENIDA;BRIGADEIRO FARIA LIMA;1234;4 ANDAR;PINHEIROS;1451001;SP;SAO PAULO;;;;;3
;44167948000101;BAR E LANCHES MASCOTE LTDA;4;311601;RUA;MAD EMILIE DE VILLENEUV;127;;JARDIM PRUDENCIA;4367090;SP;SAO PAULO;;;;;1
;44170066000103;HIDROSERVICE CENTRO OESTE AGROP E INDUSTRIAL LTDA;8;151201;RUA;AFONSO CELSO;235;;VILA MARIANA;4119901;SP;SAO PAULO;;;;;5
;44173128000122;ORPEC AGROPECUARIA LIMITADA;8;154700;RUA;FREI CANECA;322;6 ANDAR;BELA VISTA;1307000;SP;SAO PAULO;;;;;5
;44185932000121;MATESFERRO INDUSTRIA DE MATERIAIS FERROVIARIOS LTDA;8;114800;RUA;JAVAES;108;SOBRE LOJA;BOM RETIRO;1130010;SP;SAO PAULO;;;;;5
;44189124000132;EMBRA AGROPECUARIA LTDA;8;151201;AVENIDA;MARIA COELHO AGUIAR;215;BLOCO D 5 ANDAR;SANTO AMARO;5805000;SP;SAO PAULO;011 37417685;;011 37413582;;5
;44220929000100;AGRO PECUARIA CAMPO ALTO S A;2;113000;RUA;JOAQUIM FLORIANO;72;13 AND.-CJ.135 E 136;ITAIM BIBI;4534000;SP;SAO PAULO;19 35437800;19 35437847;19 35437878;JABELLO@USJ.COM.BR;5
;44386589000183;CEU AZUL AGRO PASTORIL LTDA;8;210101;RUA;OSCAR FREIRE;1351;;PINHEIROS;5409010;SP;SAO PAULO;;;;;5
;44416246000114;FAZENDA SERRA MORENA SOCIEDADE CIVIL LIMITADA;8;151201;RUA;LISBOA;90;;PINHEIROS;8210040;SP;SAO PAULO;;;;;5
;44417426000382;TRIANGULO AGROINDUSTRIAL SA;8;133402;RUA;HUNGRIA;888;9 AND SALA 3;JDM EUROPA;1455000;SP;SAO PAULO;;;;;5
;44418234000129;BANCINVEST-AGRICOLA E COMERCIO LTDA.;8;116499;AVENIDA;JEQUIRITUBA;2737;;JARDIM CASTRO ALVES;4822000;SP;SAO PAULO;;;;;5
;44491397000137;LANCHONETE SANSAO LTDA;8;322101;RUA;ALCIDES LOURENCO ROCHA;120;;BROOKLIN PAULISTA;4571110;SP;SAO PAULO;;;;;5
;44495281000176;CORSARIO CHOPPS LTDA;4;322101;PRACA;FRANKLIN ROOSEVELT;252;;CONSOLACAO;1303020;SP;SAO PAULO;;;;;1
;44497428000752;AGRO PECUARIA VALE DO TIETE SA;8;113000;RUA;JOAQUIM FLORIANO;72;19 ANDAR SALA 09;JARDIM PAULISTA;4534000;SP;SAO PAULO;;;;;5
;44521813000100;AGROSERVE SERVICOS AGRICOLAS LIMITADA;2;161099;PRACA;DA REPUBLICA;386;9 ANDAR CONJ 91;CENTRO;1045000;SP;SAO PAULO;;;;;3
;44524502000197;BAR E EMPORIO MISSIONES LTDA;4;322101;RUA;MISSIONES;122;;VL BUENOS AIRES;3736060;SP;SAO PAULO;;;;;1
;44524569000121;PIFLORA REFLORESTADORA LIMITADA;8;210101;ALAMEDA;BAR DE PIRACICABA;740;4 ANDAR;CAMPOS ELISEOS;8210040;SP;SAO PAULO;;;;;5
;44534436000136;AGRO PECUARIA BOM JESUS S A;8;151201;RUA;DA ANTONIA DE QUEIROS;377;2 ANDAR CJ 04;CONSOLACAO;1307010;SP;SAO PAULO;;;;;5
;44540813000220;FLORESTALIA AGRO-PECUARIA LTDA.;8;210101;RUA;MIN COSTA E SILVA;41;SALA 9;PINHEIROS;5417080;SP;SAO PAULO;;;;;3
;44559631000110;PEDRO DE ALCANTARA REPRESENTACOES S/C LTDA;8;161099;RUA;CON ANTONIO PINTO;360;;SANTO AMARO;4468000;SP;SAO PAULO;;;;;5
;44597441000198;FRUTIFLORA S A FRUTICULTURA E REFLORESTAMENTO;8;210101;RUA;DOMINGOS DE MORAIS;1338;LOJA 15 C;VILA MARIANA;4010200;SP;SAO PAULO;;;;;5
;44647345000107;ARCO IRIS JARDINAGEM LTDA;4;122900;RUA;CASA DO ATOR;520;;VL OLIMPIA;4546002;SP;SAO PAULO;;;;;1
;44740314000104;AGROPAV AGROPECUARIA LTDA;8;113000;RUA;NOVE DE JULHO;5519;ANDAR 5 SALA 2;ITAIM BIBI;1407200;SP;SAO PAULO;14 35439111;14 35439076;14 35439194;fiscal@renukabrasil.com.br;5
;44748416000249;DUAS MARIAS AGROPASTORIL LTDA;8;151201;RUA;HUNGRIA;888;9 ANDAR SALA 7;JD EUROPA;1455000;SP;SAO PAULO;;;;;5
;44748432000231;SANTA ESCOLASTICA AGROPASTORIL LTDA;8;151201;RUA;PEIXOTO GOMIDE;996;8 ANDAR;CERQUEIRA CESAR;1409000;SP;SAO PAULO;;;;;5
;44748457000235;SANTO ANTONIO AGROPASTORIL LTDA;8;151201;RUA;PEIXOTO GOMIDE;996;8 ANDAR;CERQUEIRA CESAR;1409000;SP;SAO PAULO;;;;;5
;44755445000157;FLORESTA AGROPASTORIL LTDA;8;151201;AVENIDA;BRIG FARIA LIMA;1451;5 AND CONJ 54 S/2;JD PAULISTANO;1469900;SP;SAO PAULO;;;;;5
;44755452000230;OVIDIO MIRANDA BRITO AGROPASTORIL LTDA;8;151201;RUA;PEIXOTO GOMIDE;996;8 ANDAR;CERQUEIRA CESAR;1409000;SP;SAO PAULO;;;;;5
;44801041000152;BAR O BATUKE VIOLA DE OURO LTDA;8;322101;RUA;TEN-CEL JOSE JOS COR AR;411;;ITABERABA;8210040;SP;SAO PAULO;;;;;5
;44806404000142;MONELLO AGROPECUARIA LTDA;8;151202;RUA;DA CONSOLACAO;331;10 ANDAR SALA 1014;CONSOLACAO;1301000;SP;SAO PAULO;;;;;5
;44850063000102;AGROPECUARIA PAJEHU LTDA;2;151201;AVENIDA;SAO LUIZ;130;ANDAR 2;REPUBLICA;1046000;SP;SAO PAULO;11 32510177;;11 32511435;legal@rbauditores.com.br;3
;44883254000170;BAR E MERCEARIA ACL LTDA;8;322101;RUA;GALILEU;339;;JD AEROPORTO;4632040;SP;SAO PAULO;;;;;5
;44898146000171;RIO FIGUEIRA EMPREENDIMENTOS AGRICOLAS LTDA;2;162899;ALAMEDA;CASA BRANCA;806;;CERQUEIRA CESAR;1408000;SP;SAO PAULO;;;;;1
;44902310000177;ADELINA DIAS DOMINGUES;8;322101;RUA;BALTAZAR CARRASCO;84;;PINHEIROS;5426060;SP;SAO PAULO;;;;;5
;44905065000151;BAR E EMPORIO ALVES PEREIRA LTDA;8;322101;AVENIDA;ITABERABA;4780;;FREGUEZIA DO O;2739000;SP;SAO PAULO;;;;;1
;44913705000256;CACHOEIRINHA COMERCIAL E AGRICOLA LTDA;8;131800;AVENIDA;INDIANOPOLIS;673;BLOCO B SALA 01;MOEMA;4063000;SP;SAO PAULO;11 55498399;;;sjsa.control@terra.com.br;5
;44916088000161;SELECTA REFLORESTAMENTO LTDA;4;210101;ALAMEDA;SANTOS;1357;5 ANDAR SALA 5;CERQUEIRA CESAR;1419001;SP;SAO PAULO;;;;;1
;44942712000103;MACIEIRA AGRICULTURA COMERCIO E INDUSTRIA LTDA;8;161099;RUA;HADDOCK LOBO;578;1 ANDAR CONJ 11;CERQUEIRA CESAR;1414000;SP;SAO PAULO;;;;;5
;44947794000170;FAZENDA CONTINENTAL LTDA;2;151201;RUA;DA CONSOLACAO;65;3 ANDAR CONJUNTO 34;CENTRO;1301000;SP;SAO PAULO;11 32572077;;11 32554517;novorumocontabil@uol.com.br;5
;44949659000164;BAR E MERCEARIA ANTONIA ADOLFO LTDA;4;322101;RUA;MARIA ELISA SIQUEIRA;317;;VILA SANTA MARIA;2558000;SP;SAO PAULO;;;;;1
;45018454000128;MANOEL M.DOS SANTOS BAR E LANCHES;2;322101;AVENIDA;SAPOPEMBA;8080;;SAPOPEMBA;8210040;SP;SAO PAULO;;;;;1
;45028453000164;MONSA AGROPECUARIA E URBANIZACAO LTDA;2;121101;RUA;HENRIQUE SERTORIO;564;SALA 720 PARTE;TATUAPE;3066065;SP;SAO PAULO;11 30451515;;11 38427414;TANIASAMOREIRA@UOL.COM.BR;5
;45043619000111;PAYOT DO BRASIL REFLORESTADORA LTDA;8;230600;AVENIDA;DO RIO BONITO;909;SALA 05;SOCORRO;4776001;SP;SAO PAULO;;;;;5
;45073137000104;ITER AGRO PECUARIA LTDA;8;134200;RUA;BAMBORE;194;;IPIRANGA;4278060;SP;SAO PAULO;;;;;5
;45089372000174;CULTURA FLORESTAL DE CANANEIA LTDA;4;162899;AVENIDA;PARADA PINTO;829;CASA 01;V.N. CACHOEIRINHA;2611003;SP;SAO PAULO;;;;;1
